episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,paired_schedule_version,claim_status
v49_r004_context_plus_memory_lambda_0_5_p00057_rep00,345,57,0,v49_pair_r00_e00057,51120,100354,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00057_rep00,346,57,0,v49_pair_r00_e00057,51120,100354,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00057_rep00,347,57,0,v49_pair_r00_e00057,51120,100354,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00058_rep00,348,58,0,v49_pair_r00_e00058,51157,100395,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00058_rep00,349,58,0,v49_pair_r00_e00058,51157,100395,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00058_rep00,350,58,0,v49_pair_r00_e00058,51157,100395,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00058_rep00,351,58,0,v49_pair_r00_e00058,51157,100395,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00058_rep00,352,58,0,v49_pair_r00_e00058,51157,100395,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00058_rep00,353,58,0,v49_pair_r00_e00058,51157,100395,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00059_rep00,354,59,0,v49_pair_r00_e00059,51194,100436,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00059_rep00,355,59,0,v49_pair_r00_e00059,51194,100436,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00059_rep00,356,59,0,v49_pair_r00_e00059,51194,100436,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00059_rep00,357,59,0,v49_pair_r00_e00059,51194,100436,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00059_rep00,358,59,0,v49_pair_r00_e00059,51194,100436,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00059_rep00,359,59,0,v49_pair_r00_e00059,51194,100436,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00060_rep00,360,60,0,v49_pair_r00_e00060,51231,100477,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00060_rep00,361,60,0,v49_pair_r00_e00060,51231,100477,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00060_rep00,362,60,0,v49_pair_r00_e00060,51231,100477,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00060_rep00,363,60,0,v49_pair_r00_e00060,51231,100477,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00060_rep00,364,60,0,v49_pair_r00_e00060,51231,100477,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00060_rep00,365,60,0,v49_pair_r00_e00060,51231,100477,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00061_rep00,366,61,0,v49_pair_r00_e00061,51268,100518,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00061_rep00,367,61,0,v49_pair_r00_e00061,51268,100518,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00061_rep00,368,61,0,v49_pair_r00_e00061,51268,100518,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00061_rep00,369,61,0,v49_pair_r00_e00061,51268,100518,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00061_rep00,370,61,0,v49_pair_r00_e00061,51268,100518,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00061_rep00,371,61,0,v49_pair_r00_e00061,51268,100518,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00062_rep00,372,62,0,v49_pair_r00_e00062,51305,100559,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00062_rep00,373,62,0,v49_pair_r00_e00062,51305,100559,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00062_rep00,374,62,0,v49_pair_r00_e00062,51305,100559,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00062_rep00,375,62,0,v49_pair_r00_e00062,51305,100559,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00062_rep00,376,62,0,v49_pair_r00_e00062,51305,100559,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00062_rep00,377,62,0,v49_pair_r00_e00062,51305,100559,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00063_rep00,378,63,0,v49_pair_r00_e00063,51342,100600,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00063_rep00,379,63,0,v49_pair_r00_e00063,51342,100600,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00063_rep00,380,63,0,v49_pair_r00_e00063,51342,100600,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00063_rep00,381,63,0,v49_pair_r00_e00063,51342,100600,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00063_rep00,382,63,0,v49_pair_r00_e00063,51342,100600,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00063_rep00,383,63,0,v49_pair_r00_e00063,51342,100600,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00064_rep00,384,64,0,v49_pair_r00_e00064,51379,100641,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00064_rep00,385,64,0,v49_pair_r00_e00064,51379,100641,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00064_rep00,386,64,0,v49_pair_r00_e00064,51379,100641,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00064_rep00,387,64,0,v49_pair_r00_e00064,51379,100641,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00064_rep00,388,64,0,v49_pair_r00_e00064,51379,100641,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00064_rep00,389,64,0,v49_pair_r00_e00064,51379,100641,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00065_rep00,390,65,0,v49_pair_r00_e00065,51416,100682,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00065_rep00,391,65,0,v49_pair_r00_e00065,51416,100682,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00065_rep00,392,65,0,v49_pair_r00_e00065,51416,100682,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00065_rep00,393,65,0,v49_pair_r00_e00065,51416,100682,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00065_rep00,394,65,0,v49_pair_r00_e00065,51416,100682,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00065_rep00,395,65,0,v49_pair_r00_e00065,51416,100682,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00066_rep00,396,66,0,v49_pair_r00_e00066,51453,100723,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00066_rep00,397,66,0,v49_pair_r00_e00066,51453,100723,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00066_rep00,398,66,0,v49_pair_r00_e00066,51453,100723,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00066_rep00,399,66,0,v49_pair_r00_e00066,51453,100723,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00066_rep00,400,66,0,v49_pair_r00_e00066,51453,100723,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00066_rep00,401,66,0,v49_pair_r00_e00066,51453,100723,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00067_rep00,402,67,0,v49_pair_r00_e00067,51490,100764,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00067_rep00,403,67,0,v49_pair_r00_e00067,51490,100764,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00067_rep00,404,67,0,v49_pair_r00_e00067,51490,100764,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00067_rep00,405,67,0,v49_pair_r00_e00067,51490,100764,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00067_rep00,406,67,0,v49_pair_r00_e00067,51490,100764,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00067_rep00,407,67,0,v49_pair_r00_e00067,51490,100764,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00068_rep00,408,68,0,v49_pair_r00_e00068,51527,100805,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00068_rep00,409,68,0,v49_pair_r00_e00068,51527,100805,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00068_rep00,410,68,0,v49_pair_r00_e00068,51527,100805,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00068_rep00,411,68,0,v49_pair_r00_e00068,51527,100805,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00068_rep00,412,68,0,v49_pair_r00_e00068,51527,100805,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00068_rep00,413,68,0,v49_pair_r00_e00068,51527,100805,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00069_rep00,414,69,0,v49_pair_r00_e00069,51564,100846,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00069_rep00,415,69,0,v49_pair_r00_e00069,51564,100846,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00069_rep00,416,69,0,v49_pair_r00_e00069,51564,100846,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00069_rep00,417,69,0,v49_pair_r00_e00069,51564,100846,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00069_rep00,418,69,0,v49_pair_r00_e00069,51564,100846,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00069_rep00,419,69,0,v49_pair_r00_e00069,51564,100846,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00070_rep00,420,70,0,v49_pair_r00_e00070,51601,100887,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00070_rep00,421,70,0,v49_pair_r00_e00070,51601,100887,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00070_rep00,422,70,0,v49_pair_r00_e00070,51601,100887,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00070_rep00,423,70,0,v49_pair_r00_e00070,51601,100887,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00070_rep00,424,70,0,v49_pair_r00_e00070,51601,100887,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00070_rep00,425,70,0,v49_pair_r00_e00070,51601,100887,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00071_rep00,426,71,0,v49_pair_r00_e00071,51638,100928,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00071_rep00,427,71,0,v49_pair_r00_e00071,51638,100928,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00071_rep00,428,71,0,v49_pair_r00_e00071,51638,100928,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00071_rep00,429,71,0,v49_pair_r00_e00071,51638,100928,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00071_rep00,430,71,0,v49_pair_r00_e00071,51638,100928,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00071_rep00,431,71,0,v49_pair_r00_e00071,51638,100928,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00072_rep00,432,72,0,v49_pair_r00_e00072,51675,100969,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00072_rep00,433,72,0,v49_pair_r00_e00072,51675,100969,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00072_rep00,434,72,0,v49_pair_r00_e00072,51675,100969,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00072_rep00,435,72,0,v49_pair_r00_e00072,51675,100969,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00072_rep00,436,72,0,v49_pair_r00_e00072,51675,100969,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00072_rep00,437,72,0,v49_pair_r00_e00072,51675,100969,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00073_rep00,438,73,0,v49_pair_r00_e00073,51712,101010,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00073_rep00,439,73,0,v49_pair_r00_e00073,51712,101010,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00073_rep00,440,73,0,v49_pair_r00_e00073,51712,101010,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00073_rep00,441,73,0,v49_pair_r00_e00073,51712,101010,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00073_rep00,442,73,0,v49_pair_r00_e00073,51712,101010,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00073_rep00,443,73,0,v49_pair_r00_e00073,51712,101010,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00074_rep00,444,74,0,v49_pair_r00_e00074,51749,101051,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00074_rep00,445,74,0,v49_pair_r00_e00074,51749,101051,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00074_rep00,446,74,0,v49_pair_r00_e00074,51749,101051,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00074_rep00,447,74,0,v49_pair_r00_e00074,51749,101051,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00074_rep00,448,74,0,v49_pair_r00_e00074,51749,101051,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00074_rep00,449,74,0,v49_pair_r00_e00074,51749,101051,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00075_rep00,450,75,0,v49_pair_r00_e00075,51786,101092,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00075_rep00,451,75,0,v49_pair_r00_e00075,51786,101092,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00075_rep00,452,75,0,v49_pair_r00_e00075,51786,101092,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00075_rep00,453,75,0,v49_pair_r00_e00075,51786,101092,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_8_p00075_rep00,454,75,0,v49_pair_r00_e00075,51786,101092,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_95_p00075_rep00,455,75,0,v49_pair_r00_e00075,51786,101092,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_no_memory_baseline_p00076_rep00,456,76,0,v49_pair_r00_e00076,51823,101133,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_static_map_baseline_p00076_rep00,457,76,0,v49_pair_r00_e00076,51823,101133,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_only_without_memory_p00076_rep00,458,76,0,v49_pair_r00_e00076,51823,101133,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r004_context_plus_memory_lambda_0_5_p00076_rep00,459,76,0,v49_pair_r00_e00076,51823,101133,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
